Date,Open,High,Low,Close,Adj Close,Volume
2010-04-26,35.599998,36.200001,35.349998,36.000000,23.370470,21008
2010-04-27,35.750000,36.450001,35.400002,36.000000,23.370470,13709
2010-04-28,35.400002,36.349998,35.000000,35.500000,23.045872,13060
2010-04-29,35.500000,36.299999,35.500000,35.950001,23.338007,9899
2010-04-30,36.250000,36.500000,35.299999,35.549999,23.078333,23471
2010-05-03,36.000000,36.000000,34.549999,35.049999,22.753746,44803
2010-05-04,34.750000,35.200001,33.549999,33.799999,21.942268,14794
2010-05-05,33.700001,33.700001,32.849998,33.150002,21.520302,11905
2010-05-06,33.700001,35.000000,33.150002,33.599998,21.812433,20281
2010-05-07,33.099998,34.150002,33.049999,33.150002,21.520302,9043
2010-05-10,33.750000,34.500000,33.500000,34.049999,22.104563,6753
2010-05-11,34.000000,34.750000,33.250000,33.750000,21.909811,5744
2010-05-12,33.500000,34.200001,33.099998,33.650002,21.844891,4808
2010-05-13,33.900002,33.900002,33.150002,33.250000,21.585220,4996
2010-05-14,33.799999,33.799999,33.000000,33.000000,21.422930,7590
2010-05-17,33.000000,33.700001,31.500000,32.400002,21.033421,20472
2010-05-18,32.150002,33.250000,31.900000,32.849998,21.325548,1051
2010-05-19,32.250000,32.750000,31.200001,31.799999,20.643911,5962
2010-05-20,31.150000,32.299999,31.049999,31.900000,20.708830,4960
2010-05-21,31.500000,32.099998,31.049999,31.950001,20.741287,7994
2010-05-24,31.950001,32.200001,31.400000,31.500000,20.449158,5644
2010-05-25,31.650000,31.850000,30.150000,30.900000,20.059650,9253
2010-05-26,31.700001,31.700001,30.600000,30.700001,19.929815,5807
2010-05-27,30.299999,31.700001,30.299999,31.600000,20.514074,1018
2010-05-28,30.900000,31.799999,30.750000,31.600000,20.514074,7749
2010-05-31,31.150000,33.500000,30.250000,30.700001,19.929815,59016
2010-06-01,31.000000,31.200001,30.750000,30.900000,20.059650,7340
2010-06-02,30.500000,31.049999,30.500000,30.900000,20.059650,2823
2010-06-03,31.000000,31.450001,30.750000,31.000000,20.124571,9961
2010-06-04,31.700001,32.700001,31.250000,31.500000,20.449158,6642
2010-06-07,31.400000,31.500000,30.000000,30.950001,20.092110,3054
2010-06-08,31.400000,31.400000,30.500000,30.650000,19.897356,7132
2010-06-09,30.049999,32.250000,30.049999,31.549999,20.481615,12572
2010-06-10,31.150000,31.600000,31.150000,31.500000,20.449158,2601
2010-06-11,31.799999,31.799999,31.000000,31.250000,20.286865,19602
2010-06-14,31.500000,31.600000,31.049999,31.100000,20.189486,6527
2010-06-15,31.200001,31.750000,31.200001,31.600000,20.514074,5592
2010-06-16,31.799999,31.799999,31.299999,31.600000,20.514074,7578
2010-06-17,31.500000,33.450001,31.000000,32.599998,21.163256,30035
2010-06-18,32.500000,33.099998,32.000000,32.099998,20.838663,6077
2010-06-21,32.750000,32.750000,31.600000,32.450001,21.065876,6578
2010-06-22,32.000000,32.650002,31.750000,32.450001,21.065876,6866
2010-06-23,32.099998,33.150002,32.099998,33.049999,21.455387,7711
2010-06-24,32.750000,33.750000,32.299999,32.500000,21.098339,12052
2010-06-25,32.900002,33.000000,32.599998,32.700001,21.228174,7628
2010-06-28,32.099998,33.299999,32.099998,33.099998,21.487844,2832
2010-06-29,33.349998,33.349998,32.599998,32.799999,21.293093,9247
2010-06-30,32.450001,33.450001,32.450001,33.349998,21.650141,4656
2010-07-01,33.049999,33.299999,32.799999,32.950001,21.390471,8552
2010-07-02,32.599998,33.599998,32.500000,33.450001,21.715059,13163
2010-07-05,33.099998,34.650002,33.099998,34.299999,22.266861,22759
2010-07-06,34.849998,35.500000,34.049999,34.450001,22.364239,18040
2010-07-07,35.200001,35.200001,34.150002,34.400002,22.331776,17955
2010-07-08,35.400002,35.400002,34.000000,35.000000,22.721287,27007
2010-07-09,34.599998,35.349998,34.599998,34.799999,22.591450,29980
2010-07-12,35.599998,35.599998,34.799999,35.099998,22.786201,45214
2010-07-13,34.500000,34.599998,32.349998,34.049999,23.091377,80359
2010-07-14,34.099998,35.549999,33.599998,33.799999,22.921833,40487
2010-07-15,33.099998,34.500000,32.799999,34.200001,23.193100,18658
2010-07-16,33.500000,34.599998,33.450001,33.849998,22.955742,15758
2010-07-19,33.450001,34.650002,33.250000,34.049999,23.091377,21559
2010-07-20,34.200001,34.500000,33.700001,34.349998,23.294825,13531
2010-07-21,33.799999,34.599998,33.549999,33.799999,22.921833,12635
2010-07-22,33.799999,34.450001,33.799999,34.200001,23.193100,5567
2010-07-23,34.400002,34.750000,33.750000,34.049999,23.091377,14484
2010-07-26,34.450001,34.799999,33.599998,33.750000,22.887926,10894
2010-07-27,33.549999,34.349998,33.349998,34.049999,23.091377,8231
2010-07-28,33.750000,34.000000,33.150002,33.750000,22.887926,7296
2010-07-29,33.650002,34.049999,33.400002,33.450001,22.684483,20325
2010-07-30,33.250000,33.250000,32.299999,32.700001,22.175859,36545
2010-08-02,32.700001,33.250000,32.299999,32.750000,22.209768,13099
2010-08-03,32.599998,32.799999,32.099998,32.250000,21.870687,8945
2010-08-04,32.200001,32.299999,31.350000,31.450001,21.328159,11119
2010-08-05,31.850000,31.900000,31.450001,31.600000,21.429884,8143
2010-08-06,31.950001,32.400002,31.600000,32.000000,21.701145,6894
2010-08-09,31.700001,35.200001,31.700001,35.049999,23.769539,54148
2010-08-10,35.049999,35.250000,33.599998,34.349998,23.294825,16301
2010-08-11,34.049999,34.549999,33.750000,34.299999,23.260918,17764
2010-08-12,36.000000,37.000000,35.599998,36.299999,24.617237,445651
2010-08-13,36.700001,36.950001,35.549999,35.849998,24.312061,126376
2010-08-16,35.450001,36.000000,34.650002,34.799999,23.599997,23245
2010-08-17,34.799999,35.200001,34.000000,34.150002,23.159197,20344
2010-08-18,34.299999,34.799999,33.700001,33.900002,22.989655,19965
2010-08-19,33.849998,34.400002,33.400002,33.700001,22.854023,16908
2010-08-20,34.000000,34.200001,32.650002,33.400002,22.650572,30118
2010-08-23,33.000000,34.400002,33.000000,34.000000,23.057468,16066
2010-08-24,33.099998,34.150002,33.099998,33.099998,22.447123,13296
2010-08-25,33.000000,33.500000,32.500000,32.849998,22.277584,12881
2010-08-26,33.400002,33.500000,32.299999,32.400002,21.972410,17449
2010-08-27,32.299999,32.950001,31.549999,31.950001,21.667238,17707
2010-08-30,32.250000,32.650002,31.500000,31.700001,21.497700,11291
2010-08-31,31.250000,31.750000,31.000000,31.400000,21.294250,17964
2010-09-01,31.400000,32.099998,31.150000,31.750000,21.531607,10889
2010-09-02,31.799999,32.349998,31.650000,31.900000,21.633329,7529
2010-09-03,32.000000,32.450001,31.850000,32.200001,21.836779,4418
2010-09-06,32.450001,33.200001,31.850000,32.599998,22.108046,11268
2010-09-07,32.500000,33.299999,32.500000,33.099998,22.447123,6377
2010-09-08,32.849998,33.450001,32.799999,33.200001,22.514938,5325
2010-09-09,33.049999,33.900002,33.049999,33.450001,22.684483,9175
2010-09-13,34.000000,34.000000,32.150002,33.400002,22.650572,32423
2010-09-14,33.000000,34.000000,32.799999,33.299999,22.582756,20889
2010-09-15,33.250000,33.500000,32.849998,32.950001,22.345404,8836
2010-09-16,32.750000,33.450001,32.299999,33.250000,22.548847,7878
2010-09-17,32.900002,33.099998,32.599998,32.849998,22.277584,4157
2010-09-20,32.750000,33.349998,32.400002,32.650002,22.141954,16245
2010-09-21,32.799999,33.200001,32.599998,32.700001,22.175859,14136
2010-09-22,32.700001,33.450001,31.900000,32.200001,21.836779,18040
2010-09-23,32.349998,32.650002,32.299999,32.549999,22.074135,4302
2010-09-24,32.549999,32.549999,32.000000,32.299999,21.904593,11405
2010-09-27,32.299999,33.000000,31.450001,32.700001,22.175859,2681
2010-09-28,32.250000,32.700001,31.900000,32.049999,21.735056,38632
2010-09-29,31.750000,33.900002,31.700001,32.700001,22.175859,75406
2010-09-30,32.400002,33.049999,32.349998,32.799999,22.243679,16493
2010-10-01,32.700001,33.450001,31.850000,32.549999,22.074135,51657
2010-10-04,32.250000,33.000000,32.250000,32.700001,22.175859,7986
2010-10-05,33.000000,33.000000,32.250000,32.650002,22.141954,18342
2010-10-06,33.000000,33.299999,32.549999,32.900002,22.311495,17060
2010-10-07,33.450001,33.450001,32.500000,32.900002,22.311495,15457
2010-10-08,32.299999,33.000000,32.200001,32.400002,21.972410,11263
2010-10-11,32.400002,33.000000,32.099998,32.549999,22.074135,10523
2010-10-12,32.500000,33.099998,32.400002,32.549999,22.074135,5341
2010-10-13,33.349998,33.349998,32.599998,32.849998,22.277584,31993
2010-10-14,32.950001,33.349998,32.549999,32.650002,22.141954,5139
2010-10-15,32.750000,32.750000,32.450001,32.650002,22.141954,4485
2010-10-18,32.750000,32.900002,32.349998,32.400002,21.972410,7313
2010-10-19,32.549999,32.950001,32.400002,32.650002,22.141954,64527
2010-10-20,32.349998,32.750000,32.200001,32.349998,21.938503,2078
2010-10-21,33.299999,33.299999,32.250000,32.700001,22.175859,6471
2010-10-22,32.349998,33.450001,32.349998,32.900002,22.311495,7392
2010-10-25,32.450001,32.900002,32.450001,32.599998,22.108046,8425
2010-10-26,32.750000,33.450001,32.500000,33.150002,22.481031,18858
2010-10-27,34.500000,34.500000,33.000000,33.500000,22.718386,12922
2010-10-28,33.500000,33.500000,32.900002,33.000000,22.379309,7401
2010-10-29,32.400002,33.450001,32.349998,32.650002,22.141954,8647
2010-11-01,32.799999,33.000000,32.400002,32.700001,22.175859,14277
2010-11-02,32.750000,32.849998,32.500000,32.500000,22.040228,4265
2010-11-03,32.750000,32.900002,32.400002,32.500000,22.040228,11782
2010-11-04,32.750000,32.750000,32.450001,32.500000,22.040228,9457
2010-11-08,32.200001,33.000000,32.200001,32.950001,22.345404,10084
2010-11-09,32.500000,32.849998,32.400002,32.549999,22.074135,6696
2010-11-10,32.500000,33.500000,32.500000,33.250000,22.548847,14630
2010-11-11,33.299999,33.950001,32.500000,32.799999,22.243679,13273
2010-11-12,32.349998,33.349998,32.200001,32.349998,21.938503,15063
2010-11-15,33.200001,33.349998,32.150002,32.400002,21.972410,9775
2010-11-16,32.150002,32.549999,31.500000,31.700001,21.497700,17009
2010-11-18,31.650000,32.099998,31.100000,31.299999,21.226433,7454
2010-11-19,31.150000,31.600000,31.100000,31.250000,21.192526,6181
2010-11-22,31.600000,31.750000,31.049999,31.299999,21.226433,5461
2010-11-23,31.250000,31.850000,31.000000,31.600000,21.429884,4376
2010-11-24,31.150000,33.000000,31.150000,32.599998,22.108046,12221
2010-11-25,36.000000,38.599998,34.000000,34.950001,23.701723,439711
2010-11-26,35.000000,36.200001,32.450001,34.500000,23.396549,179412
2010-11-29,35.000000,35.400002,34.000000,34.549999,23.430458,28646
2010-11-30,33.099998,35.700001,32.299999,35.099998,23.803444,31305
2010-12-01,35.000000,35.799999,34.099998,34.950001,23.701723,27471
2010-12-02,38.500000,38.500000,34.400002,35.000000,23.735632,19790
2010-12-03,35.500000,35.500000,33.750000,33.900002,22.989655,18428
2010-12-06,33.900002,35.849998,33.900002,34.299999,23.260918,15902
2010-12-07,34.400002,34.849998,33.299999,33.450001,22.684483,9206
2010-12-08,34.549999,34.549999,33.000000,33.099998,22.447123,10538
2010-12-09,33.450001,34.500000,31.750000,32.250000,21.870687,14147
2010-12-10,31.500000,33.849998,31.000000,33.549999,22.752298,17756
2010-12-13,33.500000,34.150002,32.900002,33.349998,22.616661,2680
2010-12-14,33.299999,33.599998,32.799999,33.200001,22.514938,4256
2010-12-15,34.000000,34.150002,33.250000,33.299999,22.582756,4611
2010-12-16,33.150002,33.950001,32.799999,33.200001,22.514938,5809
2010-12-20,33.099998,33.900002,32.549999,32.799999,22.243679,13907
2010-12-21,33.000000,34.000000,32.000000,32.200001,21.836779,22203
2010-12-22,32.900002,33.500000,32.099998,32.900002,22.311495,15851
2010-12-23,33.000000,33.500000,32.700001,32.799999,22.243679,5450
2010-12-24,33.000000,33.200001,32.549999,32.950001,22.345404,4743
2010-12-27,33.799999,34.000000,32.599998,32.700001,22.175859,6363
2010-12-28,33.250000,33.500000,32.700001,33.000000,22.379309,2616
2010-12-29,33.500000,33.799999,32.700001,33.150002,22.481031,12875
2010-12-30,33.049999,33.500000,33.000000,33.099998,22.447123,8816
2010-12-31,33.799999,34.000000,33.000000,33.200001,22.514938,9984
2011-01-03,33.049999,34.450001,33.049999,34.150002,23.159197,15371
2011-01-04,33.549999,34.349998,33.500000,33.849998,22.955742,17242
2011-01-05,33.349998,34.049999,33.049999,33.700001,22.854023,5742
2011-01-06,33.700001,34.000000,33.349998,33.700001,22.854023,6251
2011-01-07,34.799999,34.799999,32.700001,33.549999,22.752298,12023
2011-01-10,34.400002,34.700001,32.500000,32.599998,22.108046,10833
2011-01-11,33.000000,33.000000,32.150002,32.549999,22.074135,9560
2011-01-12,33.700001,33.700001,32.500000,32.849998,22.277584,6510
2011-01-13,33.799999,33.799999,32.599998,32.599998,22.108046,2155
2011-01-14,32.750000,33.000000,32.250000,32.450001,22.006321,4551
2011-01-17,32.250000,32.250000,31.549999,31.650000,21.463791,8253
2011-01-18,32.200001,32.200001,31.700001,32.049999,21.735056,3986
2011-01-19,32.450001,32.849998,31.450001,31.750000,21.531607,8288
2011-01-20,31.950001,32.500000,31.900000,32.400002,21.972410,2865
2011-01-21,32.049999,32.349998,31.700001,32.000000,21.701145,6847
2011-01-24,32.049999,33.000000,31.500000,31.900000,21.633329,5462
2011-01-25,31.799999,32.650002,31.150000,32.500000,22.040228,9551
2011-01-27,32.549999,32.700001,31.700001,31.799999,21.565514,4499
2011-01-28,32.200001,32.200001,30.750000,31.000000,21.022989,17164
2011-01-31,31.250000,31.400000,30.500000,31.200001,21.158615,6122
2011-02-01,31.250000,31.900000,30.500000,30.549999,20.717817,2581
2011-02-02,30.150000,31.900000,30.150000,30.750000,20.853447,3179
2011-02-03,30.750000,33.450001,30.150000,31.100000,21.090801,8885
2011-02-04,31.000000,32.299999,30.799999,30.900000,20.955172,8294
2011-02-07,32.349998,32.349998,30.500000,30.650000,20.785631,9401
2011-02-08,30.750000,31.100000,30.150000,30.250000,20.514366,3166
2011-02-09,30.799999,30.799999,29.000000,29.100000,19.734480,7098
2011-02-10,30.299999,30.299999,27.400000,27.900000,18.920689,15316
2011-02-11,28.250000,29.750000,27.450001,28.700001,19.463217,31397
2011-02-14,30.900000,30.900000,28.250000,29.600000,20.073561,5087
2011-02-15,30.350000,30.350000,27.950001,28.200001,19.124136,57414
2011-02-16,29.000000,29.450001,28.500000,29.150000,19.768387,2472
2011-02-17,29.500000,29.500000,28.100000,28.600000,19.395401,18957
2011-02-18,29.000000,29.500000,27.600000,27.799999,18.852869,16131
2011-02-21,28.250000,28.600000,27.799999,28.000000,18.988508,15786
2011-02-22,28.000000,28.600000,26.799999,27.100000,18.378159,20274
2011-02-23,27.700001,27.700001,26.400000,26.500000,17.971262,32743
2011-02-24,27.000000,28.000000,26.049999,26.350000,17.869539,13587
2011-02-25,25.850000,27.000000,25.850000,26.000000,17.632181,7048
2011-02-28,25.900000,27.549999,25.799999,25.799999,17.496550,20489
2011-03-01,26.500000,26.500000,25.900000,26.000000,17.632181,47698
2011-03-03,26.500000,26.700001,25.100000,25.950001,17.598278,29736
2011-03-04,26.500000,26.900000,25.900000,26.000000,17.632181,13733
2011-03-07,26.750000,29.799999,25.650000,26.600000,18.039080,11748
2011-03-08,26.900000,26.900000,25.850000,25.900000,17.564367,12960
2011-03-09,25.900000,26.750000,25.650000,25.799999,17.496550,25529
2011-03-10,26.400000,26.500000,25.900000,26.000000,17.632181,19872
2011-03-11,25.900000,26.600000,25.750000,25.950001,17.598278,20031
2011-03-14,26.250000,26.450001,26.000000,26.000000,17.632181,10336
2011-03-15,26.100000,26.200001,25.150000,25.900000,17.564367,21731
2011-03-16,25.600000,26.150000,25.500000,25.799999,17.496550,7566
2011-03-17,25.600000,26.400000,25.549999,26.200001,17.767815,10643
2011-03-18,26.500000,26.500000,25.900000,25.950001,17.598278,11340
2011-03-21,28.799999,28.799999,26.000000,26.100000,17.699999,13195
2011-03-22,27.000000,27.000000,26.100000,26.150000,17.733906,6625
2011-03-23,26.700001,27.850000,26.299999,27.600000,18.717239,34199
2011-03-24,27.799999,27.850000,27.100000,27.450001,18.615513,5344
2011-03-25,27.250000,28.000000,27.250000,27.650000,18.751148,9521
2011-03-28,28.000000,28.799999,27.000000,27.600000,18.717239,34518
2011-03-29,28.200001,28.400000,27.500000,27.950001,18.954597,11767
2011-03-30,28.350000,28.650000,28.250000,28.400000,19.259768,3693
2011-03-31,28.700001,28.700001,27.400000,27.799999,18.852869,9663
2011-04-01,28.200001,29.500000,27.549999,28.950001,19.632757,29982
2011-04-04,29.500000,31.500000,29.299999,31.250000,21.192526,23359
2011-04-05,30.900000,32.750000,30.650000,32.599998,22.108046,24593
2011-04-06,33.000000,36.000000,31.000000,33.450001,22.684483,92365
2011-04-07,33.400002,34.500000,32.549999,33.099998,22.447123,27256
2011-04-08,34.000000,34.250000,32.200001,33.000000,22.379309,53177
2011-04-11,33.900002,35.400002,30.500000,33.750000,22.887926,69493
2011-04-13,33.500000,35.150002,33.500000,34.299999,23.260918,140630
2011-04-15,34.500000,41.200001,34.500000,41.200001,27.940229,793431
2011-04-18,49.450001,49.450001,46.200001,49.450001,33.535053,1962116
2011-04-19,53.299999,54.400002,52.500000,54.400002,36.891949,1836734
2011-04-20,58.799999,59.849998,55.500000,59.849998,40.587921,1622161
2011-04-21,64.900002,65.400002,53.900002,54.099998,36.688499,2749053
2011-04-25,53.000000,53.000000,48.700001,48.950001,33.195972,633912
2011-04-26,48.000000,48.000000,45.450001,46.549999,31.568386,410222
2011-04-27,48.000000,49.799999,47.500000,47.799999,32.416088,213518
2011-04-28,48.200001,48.650002,45.000000,45.849998,31.093672,125391
2011-04-29,45.849998,46.900002,43.650002,43.900002,29.771261,93586
2011-05-02,44.500000,44.700001,43.299999,43.599998,29.567810,42182
2011-05-03,43.000000,44.400002,41.450001,41.500000,28.143673,96988
2011-05-04,41.150002,42.450001,40.250000,41.250000,27.974133,62410
2011-05-05,41.849998,42.900002,41.099998,41.299999,28.008043,48465
2011-05-06,41.799999,42.099998,40.500000,41.049999,27.838507,62870
2011-05-09,41.799999,42.000000,40.049999,40.250000,27.295971,49087
2011-05-10,40.849998,40.849998,38.549999,39.049999,26.482180,65592
2011-05-11,39.700001,39.700001,38.450001,38.900002,26.380463,40559
2011-05-12,38.049999,38.799999,38.000000,38.150002,25.871834,23928
2011-05-13,38.099998,38.950001,36.400002,38.450001,26.075283,42892
2011-05-16,39.000000,40.400002,37.500000,37.849998,25.668386,102479
2011-05-17,38.200001,38.400002,36.000000,36.849998,24.990227,81092
2011-05-18,37.000000,37.000000,36.200001,36.599998,24.820686,15721
2011-05-19,37.599998,37.599998,35.700001,36.849998,24.990227,20190
2011-05-20,36.750000,37.400002,36.549999,36.950001,25.058044,12580
2011-05-23,37.900002,37.900002,35.750000,36.750000,24.922409,17582
2011-05-24,37.400002,38.599998,37.250000,38.599998,26.177008,28237
2011-05-25,40.549999,40.549999,39.500000,40.549999,27.499422,258608
2011-05-26,42.599998,42.599998,42.500000,42.599998,28.889656,21895
2011-05-27,44.750000,44.750000,44.750000,44.750000,30.347696,42852
2011-05-30,47.000000,47.000000,47.000000,47.000000,31.873562,32935
2011-05-31,48.950001,49.349998,45.799999,46.750000,31.704023,458651
